DefaultSC.ElapsedSecs   DefaultSC.SunMJ2000Ec.X   DefaultSC.SunMJ2000Ec.Y   DefaultSC.SunMJ2000Ec.Z   DefaultSC.SunMJ2000Ec.VX   DefaultSC.SunMJ2000Ec.VY   DefaultSC.SunMJ2000Ec.VZ   
5994000                 -146692974.0859765        24346224.64026876         629.867663545534          -5.375320701607653         -29.48478742453349         0.0001800510865557214      
6007500                 -146765001.3032077        23948090.95484087         632.2960336375982         -5.295373332458778         -29.49794434820925         0.0001797072326752414      
6021000                 -146835949.0373137        23549781.12680816         634.7197530847043         -5.21539737685345          -29.51088261837741         0.0001793621016563662      
6034500                 -146905816.9064764        23151298.1082673          637.1388046499342         -5.135393442047629         -29.52360219468715         0.0001790156964212031      
6048000                 -146974604.5370748        22752644.85184801         639.5531711643562         -5.055362135204139         -29.53610303851924         0.000178668019897188       
6061500                 -147042311.5636845        22353824.31068968         641.9628354813904         -4.975304063387537         -29.54838511298458         0.0001783190750188624      
6075000                 -147108937.6290753        21954839.43841806         644.3677804972976         -4.895219833558987         -29.56044838292282         0.0001779688647332023      
6088500                 -147174482.3842104        21555693.18912185         646.7679891493172         -4.81511005257115          -29.57229281490101         0.0001776173919942892      
6102000                 -147238945.4882448        21156388.5173295          649.1634444156662         -4.734975327163077         -29.58391837721204         0.0001772646597597571      
6115500                 -147302326.6085237        20756928.37798582         651.5541293090209         -4.654816263955118         -29.59532503987332         0.0001769106710050039      
6129000                 -147364625.4205807        20357315.72642877         653.9400268895552         -4.574633469443844         -29.60651277462521         0.0001765554287054272      
6142500                 -147425841.6081364        19957553.51836621         656.3211202546954         -4.494427549996969         -29.6174815549296          0.0001761989358453064      
6156000                 -147485974.8630965        19557644.70985263         658.6973925409839         -4.414199111848299         -29.6282313559684          0.000175841195423132       
6169500                 -147545024.8855496        19157592.25726597         661.0688269296661         -4.33394876109267          -29.63876215464201         0.0001754822104427234      
6183000                 -147602991.383766         18757399.11728442         663.4354066345841         -4.25367710368092          -29.64907392956782         0.0001751219839114526      
6196500                 -147659874.0741952        18357068.24686326         665.7971149198711         -4.173384745414852         -29.65916666107864         0.0001747605188491264      
6210000                 -147715672.6814638        17956602.60321171         668.1539350822568         -4.093072291942223         -29.66904033122117         0.000174397818284433       
6223500                 -147770386.9383739        17556005.14376979         670.5058504668996         -4.01274034875173          -29.67869492375439         0.0001740338852478374      
6237000                 -147824016.5859004        17155278.82618523         672.8528444534168         -3.932389521168018         -29.68813042414803         0.0001736687227893441      
6250500                 -147876561.3731889        16754426.60829037         675.1949004633352         -3.852020414346696         -29.69734681958089         0.0001733023339571815      
6264000                 -147928021.0575536        16353451.44807914         677.5320019638166         -3.771633633269358         -29.7063440989393          0.0001729347218137889      
6277500                 -147978395.4044747        15952356.30368394         679.8641324592754         -3.691229782738625         -29.71512225281542         0.000172565889419829       
6291000                 -148027684.1875958        15551144.13335271         682.1912754997611         -3.610809467373186         -29.72368127350561         0.0001721958398537282      
6304500                 -148075887.1887219        15149817.89542589         684.5134146735072         -3.530373291602864         -29.73202115500882         0.0001718245761974657      
6318000                 -148123004.1978163        14748380.54831342         686.8305336078629         -3.449921859663681         -29.74014189302485         0.0001714521015383497      
6331500                 -148169035.0129983        14346835.05047187         689.1426159786061         -3.369455775592944         -29.74804348495267         0.0001710784189796755      
6345000                 -148213979.44054          13945184.36038142         691.4496454978362         -3.288975643224327         -29.75572592988872         0.0001707035316247385      
6358500                 -148257837.2948643        13543431.43652303         693.7516059223563         -3.208482066182986         -29.7631892286252          0.0001703274425874923      
6372000                 -148300608.3985413        13141579.2373555          696.0484810518101         -3.12797564788067          -29.77043338364835         0.000169950154994325       
6385500                 -148342292.5822858        12739630.72129268         698.3402547268197         -3.047456991510845         -29.7774583991366          0.0001695716719609663      
6399000                 -148382889.6849542        12337588.84668057         700.6269108299166         -2.966926700043828         -29.78426428095897         0.0001691919966386735      
6412500                 -148422399.5535415        11935456.57177453         702.9084332855418         -2.886385376221948         -29.79085103667313         0.0001688111321609398      
6426000                 -148460822.0431779        11533236.85471653         705.1848060609773         -2.805833622554694         -29.79721867552372         0.0001684290816861278      
6439500                 -148498157.0171264        11130932.65351234         707.4560131654143         -2.725272041313894         -29.80336720844048         0.0001680458483690472      
6453000                 -148534404.3467785        10728546.92600883         709.7220386564732         -2.644701234528894         -29.80929664803647         0.0001676614353769423      
6466500                 -148569563.9116517        10326082.62987123         711.9828666248359         -2.564121803981755         -29.8150070086062          0.0001672758458823864      
6480000                 -148603635.599386         9923542.722560456         714.2384812133387         -2.483534351202461         -29.82049830612381         0.0001668890830703873      
6493500                 -148636619.3057399        9520930.161310442         716.4888666011393         -2.402939477464134         -29.82577055824119         0.0001665011501259528      
6507000                 -148668514.9345878        9118247.903105522         718.734007014893          -2.322337783778268         -29.83082378428609         0.0001661120502518543      
6520500                 -148699322.3979156        8715498.904657789         720.9738867213018         -2.241729870889963         -29.83565800526031         0.0001657217866490868      
6534000                 -148729041.6158176        8312686.12238453          723.2084900317714         -2.161116339273189         -29.84027324383766         0.0001653303625204217      
6547500                 -148757672.5164927        7909812.512385659         725.4378013014793         -2.080497789126042         -29.84466952436216         0.0001649377810881703      
6561000                 -148785215.0362403        7506881.030421183         727.6618049284443         -1.999874820366023         -29.84884687284607         0.0001645440455781966      
6574500                 -148811669.1194571        7103894.631888693         729.8804853539914         -1.919248032625331         -29.85280531696794         0.0001641491592234701      
6588000                 -148837034.7186329        6700856.271800884         732.0938270632178         -1.838618025246159         -29.85654488607064         0.0001637531252605129      
6601500                 -148861311.7943462        6297768.904763097         734.3018145863898         -1.757985397276008         -29.86006561115945         0.0001633559469365054      
6615000                 -148884500.315261         5894635.484950895         736.5044324947521         -1.677350747463015         -29.86336752489999         0.0001629576275021805      
6628500                 -148906600.2581224        5491458.966087656         738.7016654070467         -1.596714674251281         -29.86645066161629         0.0001625581702242585      
6642000                 -148927611.6077521        5088242.301422201         740.8934979843907         -1.516077775776229         -29.86931505728875         0.0001621575783623541      
6655500                 -148947534.3570449        4684988.443706448         743.0799149316736         -1.435440649859961         -29.87196074955213         0.0001617558551973986      
6669000                 -148966368.5069637        4281700.345173091         745.2609009980224         -1.354803894006627         -29.8743877776935          0.0001613530039996647      
6682500                 -148984114.0665358        3878380.957513302         747.4364409777336         -1.274168105397817         -29.87659618265023         0.0001609490280696235      
6696000                 -149000771.052848         3475033.231854477         749.6065197093412         -1.193533880887951         -29.87858600700785         0.0001605439306988643      
6709500                 -149016339.4910427        3071660.118737991         751.7711220751517         -1.112901816999694         -29.88035729499809         0.000160137715182529       
6723000                 -149030819.4143127        2668264.568096989         753.9302330020582         -1.032272509919374         -29.88191009249666         0.0001597303848352993      
6736500                 -149044210.8638975        2264849.52923421          756.0838374630548         -0.951646555492416         -29.88324444702128         0.0001593219429683046      
6750000                 -149056513.8890778        1861417.950799834         758.2319204750238         -0.8710245492187905        -29.88436040772947         0.000158912392903332       
6763500                 -149067728.5471713        1457972.780769355         760.3744670995511         -0.7904070862484687        -29.8852580254165          0.0001585017379692744      
6777000                 -149077854.903528         1054516.966421489         762.5114624436246         -0.7097947613768944        -29.88593735251319         0.0001580899815056824      
6790500                 -149086893.0315249        651053.4543161102         764.6428916586447         -0.6291881690404672        -29.8863984430838          0.0001576771268485544      
6804000                 -149094843.0125618        247585.1902722083         766.7687399417773         -0.5485879033120379        -29.88664135282387         0.0001572631773480993      
6817500                 -149101704.9360558        -155884.8806541138        768.8889925353651         -0.4679945578964156        -29.88666613905803         0.0001568481363634078      
6831000                 -149107478.8994366        -559353.8141916202        771.003634727007          -0.3874087261258894        -29.88647286073783         0.0001564320072482417      
6844500                 -149112165.008141         -962818.6668758901        773.1126518496894         -0.3068310009557596        -29.8860615784395          0.0001560147933687972      
6858000                 -149115763.3756086        -1366276.496071237        775.2160292818444         -0.2262619749598838        -29.88543235436184         0.000155596498103705       
6871500                 -149118274.123276         -1769724.359992596        777.3137524473714         -0.1457022403262346        -29.8845852523239          0.0001551771248351486      
6885000                 -149119697.3805717        -2173159.317727386        779.4058068165323         -0.06515238885247009       -29.88352033776276         0.0001547566769453113      
6898500                 -149120033.2849106        -2576578.429257332        781.4921779043507         0.01538698805848352        -29.88223767773137         0.0001543351578341401      
6912000                 -149119281.9816892        -2979978.755480275        783.5728512727656         0.09591529940283608        -29.88073734089619         0.0001539125708873712      
6925500                 -149117443.6242795        -3383357.358231922        785.6478125287686         0.1764319545803255         -29.87901939753498         0.0001534889195244915      
6939000                 -149114518.3740242        -3786711.300307602        787.7170473253354         0.2569363633985964         -29.87708391953452         0.0001530642071507771      
6952500                 -149110506.4002304        -4190037.645483959        789.7805413634051         0.3374279360775676         -29.87493098038829         0.0001526384371874912      
6966000                 -149105407.8801649        -4593333.458540631        791.8382803865243         0.4179060832537844         -29.8725606551942          0.000152211613055897       
6979500                 -149099222.9990477        -4996595.805281895        793.8902501869015         0.4983702159847608         -29.86997302065225         0.0001517837381896925      
6993000                 -149091951.9500467        -5399821.752558284        795.9364366044756         0.5788197457533074         -29.86716815506224         0.0001513548160207989      
7006500                 -149083594.9342721        -5803008.368288157        797.9768255222589         0.6592540844718468         -29.8641461383214          0.0001509248499935723      
7020000                 -149074152.1607702        -6206152.721479258        800.0114028719254         0.7396726444867159         -29.86090705192208         0.0001504938435541448      
7033500                 -149063623.8465177        -6609251.882250233        802.0401546312496         0.8200748385824566         -29.85745097894935         0.0001500618001628595      
7047000                 -149052010.2164157        -7012302.921852111        804.0630668257363         0.9004600799860918         -29.85377800407865         0.0001496287232747307      
7060500                 -149039311.5032837        -7415302.912689763        806.0801255251281         0.9808277823713907         -29.84988821357344         0.0001491946163554303      
7074000                 -149025527.9478537        -7818248.928343322        808.0913168471307         1.061177359863119          -29.84578169528276         0.0001487594828777361      
7087500                 -149010659.7987638        -8221138.043589572        810.0966269583441         1.141508227041278          -29.84145853863886         0.0001483233263233075      
7101000                 -148994707.3125524        -8623967.334423304        812.0960420700721         1.22181979894533           -29.83691883465481         0.0001478861501702511      
7114500                 -148977670.7536514        -9026733.878078645        814.0895484401844         1.30211149107841           -29.83216267592202         0.0001474479579144372      
7128000                 -148959550.3943805        -9429434.753050348        816.0771323777735         1.382382719411525          -29.82719015660786         0.0001470087530428543      
7141500                 -148940346.5149405        -9832067.03911504         818.0587802324444         1.462632900387743          -29.82200137245318         0.0001465685390673599      
7155000                 -148920059.4034071        -10234627.81735247        820.0344784073532         1.542861450926364          -29.81659642076986         0.0001461273194856005      
7168500                 -148898689.3557243        -10637114.17016668        822.0042133489624         1.623067788427081          -29.8109754004384          0.0001456850978076574      
7182000                 -148876236.6756978        -11039523.18130717        823.967971554026          1.703251330774128          -29.8051384119054          0.0001452418775595987      
7195500                 -148852701.6749889        -11441851.93589003        825.9257395677269         1.783411496340416          -29.79908555718104         0.0001447976622603875      
7209000                 -148828084.6731073        -11844097.52041903        827.8775039762259         1.863547703991648          -29.7928169398367          0.0001443524554378683      
7222500                 -148802385.9974047        -12246257.02280668        829.823251417838          1.943659373090437          -29.78633266500232         0.0001439062606287678      
7236000                 -148775605.9830681        -12648327.53239525        831.7629685830325         2.023745923500394          -29.77963283936398         0.0001434590813751413      
7249500                 -148747744.9731127        -13050306.13997774        833.6966422013938         2.103806775590211          -29.77271757116136         0.0001430109212208208      
7263000                 -148718803.3183757        -13452189.93781889        835.6242590574548         2.183841350237732          -29.76558697018515         0.0001425617837149673      
7276500                 -148688781.3775086        -13853976.01967605        837.5458059785888         2.263849068834008          -29.75824114777462         0.0001421116724120708      
7290000                 -148657679.5169708        -14255661.4808201         839.4612698452547         2.343829353287339          -29.75068021681493         0.0001416605908719504      
7303500                 -148625498.1110226        -14657243.41805628        841.3706375798211         2.423781626027303          -29.74290429173468         0.0001412085426650833      
7317000                 -148592237.5417176        -15058718.92974502        843.2738961614668         2.503705310008775          -29.73491348850327         0.0001407555313619469      
7330500                 -148557898.1988962        -15460085.11582274        845.171032609418          2.583599828715925          -29.72670792462836         0.0001403015605401237      
7344000                 -148522480.480178         -15861339.07782256        847.0620339950547         2.663464606166215          -29.71828771915325         0.0001398466337807491      
7357500                 -148485984.7909549        -16262477.91889504        848.9468874363229         2.743299066914367          -29.70965299265429         0.0001393907546756168      
7371000                 -148448411.5443836        -16663498.74382886        850.8255801005289         2.823102636056334          -29.70080386723828         0.0001389339268129675      
7384500                 -148409761.1613783        -17064398.65907147        852.6980992043391         2.902874739233243          -29.69174046653983         0.0001384761537917001      
7398000                 -148370034.0706033        -17465174.77274966        854.5644320156425         2.98261480263534           -29.68246291571877         0.00013801743921249        
7411500                 -148329230.7084658        -17865824.19469017        856.4245658442378         3.062322253005906          -29.67297134145747         0.0001375577866848943      
7425000                 -148287351.519108         -18266344.03644021        858.2784880530089         3.14199651764517           -29.6632658719582          0.00013709719981847        
7438500                 -148244396.9543999        -18666731.41128798        860.1261860532686         3.221637024414209          -29.65334663694052         0.0001366356822352088      
7452000                 -148200367.4739315        -19066983.4342831         861.9676473038271         3.301243201738826          -29.64321376763855         0.000136173237560655       
7465500                 -148155263.5450051        -19467097.22225707        863.8028593128547         3.380814478613424          -29.63286739679836         0.0001357098694150238      
7479000                 -148109085.642628         -19867069.89384366        865.6318096388131         3.460350284604862          -29.62230765867524         0.0001352455814327414      
7492500                 -148061834.2495042        -20266898.56949924        867.4544858885929         3.5398500498563            -29.61153468903104         0.00013478037725001        
7506000                 -148013509.8560271        -20666580.37152313        869.2708757175133         3.619313205091025          -29.60054862513146         0.0001343142605136904      
7519500                 -147964112.960271         -21066112.42407787        871.0809668311849         3.698739181616272          -29.58934960574337         0.0001338472348688669      
7533000                 -147913644.0679841        -21465491.85320947        872.88474698551           3.778127411327027          -29.57793777113201         0.0001333793039606235      
7546500                 -147862103.6925798        -21864715.78686763        874.6822039810941         3.857477326709817          -29.56631326305839         0.0001329104714518081      
7560000                 -147809492.3551287        -22263781.35492589        876.4733256734908         3.936788360846484          -29.55447622477646         0.0001324407409981632      
7573500                 -147755810.584351         -22662685.68920179        878.2580999629572         4.016059947417952          -29.54242680103042         0.0001319701162696418      
7587000                 -147701058.9166082        -23061425.92347694        880.0365148037672         4.095291520707974          -29.53016513805195         0.0001314986009361974      
7600500                 -147645237.8958948        -23459999.19351714        881.8085581958294         4.174482515606873          -29.51769138355745         0.0001310261986713357      
7614000                 -147588348.07383          -23858402.63709234        883.5742181930691         4.253632367615259          -29.50500568674531         0.0001305529131503391      
7627500                 -147530390.0096498        -24256633.39399667        885.3334828931838         4.332740512847745          -29.49210819829309         0.0001300787480609245      
7641000                 -147471364.2701984        -24654688.60606835        887.0863404478878         4.41180638803664           -29.47899907035477         0.0001296037070872558      
7654500                 -147411271.42992          -25052565.41720967        888.8327790591866         4.490829430535628          -29.46567845655795         0.0001291277939206026      
7668000                 -147350112.0708502        -25450260.97340677        890.5727869775146         4.569809078323448          -29.45214651200108         0.0001286510122611162      
7681500                 -147287886.7826078        -25847772.4227496         892.3063524961472         4.648744770007538          -29.4384033932506          0.0001281733658089479      
7695000                 -147224596.162386         -26245096.91545159        894.0334639716893         4.727635944827689          -29.42444925833819         0.0001276948582749071      
7708500                 -147160240.814944         -26642231.60386951        895.7541098091751         4.806482042659665          -29.41028426675793         0.0001272154933591452      
7722000                 -147094821.3525985        -27039173.64252313        897.4682784546167         4.88528250401882           -29.39590857946344         0.0001267352747778006      
7735500                 -147028338.3952146        -27435920.18811494        899.1759584024549         4.964036770063707          -29.3813223588651          0.0001262542062523409      
7749000                 -146960792.5701976        -27832468.39954979        900.8771382123232         5.04274428259966           -29.36652576882715         0.0001257722915077864      
7762500                 -146892184.5124843        -28228815.43795449        902.5718064848334         5.121404484082373          -29.35151897466493         0.0001252895342656046      
7776000                 -146822514.8645333        -28624958.4666974         904.2599518615753         5.200016817621457          -29.33630214314193         0.0001248059382525923      
7789500                 -146751784.2763174        -29020894.65140792        905.9415630549192         5.278580726983996          -29.32087544246696         0.0001243215072079806      
7803000                 -146679993.4053138        -29416621.15999603        907.6166288163513         5.357095656598074          -29.30523904229131         0.0001238362448710006      
7816500                 -146607142.9164953        -29812135.16267173        909.2851379476488         5.435561051556303          -29.28939311370585         0.0001233501549844362      
7830000                 -146533233.4823219        -30207433.83196441        910.9470792952925         5.513976357619328          -29.27333782923813         0.0001228632412964004      
7843500                 -146458265.7827308        -30602514.3427423         912.6024417690933         5.592341021219321          -29.25707336284952         0.0001223755075532296      
7857000                 -146382240.5051282        -30997373.87223175        914.2512143198401         5.670654489463462          -29.24059988993228         0.0001218869575136949      
7870500                 -146305158.3443795        -31392009.60003657        915.8933859653771         5.748916210137408          -29.22391758730669         0.0001213975949294621      
7884000                 -146227020.0028005        -31786418.70815724        917.5289457514882         5.827125631708747          -29.2070266332181          0.000120907423568184       
7897500                 -146147826.1901482        -32180598.38101017        919.1578827798367         5.905282203330442          -29.18992720733406         0.000120416447195737       
7911000                 -146067577.6236111        -32574545.80544686        920.7801862172782         5.983385374844249          -29.17261949074135         0.000119924669579774       
7924500                 -145986275.0278005        -32968258.17077304        922.395845271647          6.061434596784138          -29.15510366594308         0.0001194320944915006      
7938000                 -145903919.1347406        -33361732.6687678         924.0048491992056         6.13942932037969           -29.13737991685575         0.0001189387257145569      
7951500                 -145820510.6838593        -33754966.49370261        925.6071873102337         6.217368997559492          -29.11944842880626         0.0001184445670254775      
7965000                 -145736050.4219787        -34147956.84236034        927.2028489708901         6.295253080954495          -29.10130938852904         0.0001179496222132315      
7978500                 -145650539.1033058        -34540700.91405429        928.7918235901743         6.373081023901391          -29.08296298416302         0.0001174538950650117      
7992000                 -145563977.4894224        -34933195.91064706        930.3741006292403         6.450852280445946          -29.06440940524871         0.0001169573893680109      
8005500                 -145476366.3492762        -35325439.03656955        931.949669610709          6.528566305346337          -29.04564884272524         0.0001164601089218564      
8019000                 -145387706.4591709        -35717427.4988397         933.5185201000422         6.606222554076478          -29.02668148892733         0.0001159620575261755      
8032500                 -145297998.6027562        -36109158.50708141        935.0806417092681         6.683820482829319          -29.00750753758236         0.0001154632389770427      
8046000                 -145207243.5710184        -36500629.27354328        936.6360241118819         6.761359548520137          -28.98812718380737         0.0001149636570882962      
8059500                 -145115442.1622707        -36891837.01311732        938.1846570242196         6.838839208789826          -28.96854062410607         0.0001144633156648922      
8073000                 -145022595.182143         -37282778.94335774        939.7265302296728         6.916258922008146          -28.94874805636583         0.0001139622185277744      
8086500                 -144928703.4435725        -37673452.28449953        941.261633541435          6.993618147276995          -28.92874967985466         0.0001134603694801228      
8100000                 -144833767.7667932        -38063854.25947706        942.7899568341672         7.070916344433632          -28.90854569521827         0.0001129577723499864      
8113500                 -144737788.9793268        -38453982.09394275        944.3114900439978         7.14815297405391           -28.88813630447697         0.0001124544309565323      
8127000                 -144640767.9159718        -38843833.01628552        945.8262231387198         7.225327497455489          -28.86752171102269         0.0001119503491207041      
8140500                 -144542705.4187942        -39233404.25764937        947.3341461569071         7.30243937670103           -28.84670211961598         0.0001114455306829854      
8154000                 -144443602.337117         -39622693.05195173        948.835249170661          7.379488074601381          -28.8256777363829          0.0001109399794643196      
8167500                 -144343459.5275102        -40011696.63590199        950.3295223210007         7.456473054718756          -28.80444876881206         0.0001104336993087429      
8181000                 -144242277.8537804        -40400412.24901974        951.8169557899237         7.533393781369885          -28.78301542575156         0.0001099266940478572      
8194500                 -144140058.1869611        -40788837.13365328        953.297539813444          7.610249719629163          -28.7613779174059          0.0001094189675345803      
8208000                 -144036801.4053021        -41176968.53499772        954.7712646834552         7.687040335331783          -28.73953645533297         0.000108910523605843       
8221500                 -143932508.3942591        -41564803.70111338        956.2381207384169         7.763765095076853          -28.71749125244099         0.000108401366112787       
8235000                 -143827180.0464838        -41952339.88294389        957.6980983763933         7.840423466230496          -28.69524252298541         0.0001078914989030011      
8248500                 -143720817.261813         -42339574.33433445        959.1511880345643         7.917014916928954          -28.67279048256587         0.0001073809258347325      
8262000                 -143613420.9472587        -42726504.31204987        960.5973802134395         7.993538916081653          -28.65013534812315         0.0001068696507608991      
8275500                 -143504992.0169972        -43113127.07579272        962.0366654600948         8.069994933374279          -28.62727733793606         0.000106357677545077       
8289000                 -143395531.392359         -43499439.88822135        963.4690343737602         8.146382439271822          -28.60421667161831         0.0001058450100401842      
8302500                 -143285040.0018177        -43885440.01496788        964.8944776132703         8.222700905021618          -28.58095357011554         0.000105331652120455       
8316000                 -143173518.7809801        -44271124.72465617        966.312985887751          8.298949802656379          -28.55748825570213         0.0001048176076547946      
8329500                 -143060968.6725749        -44656491.28891974        967.7245499454439         8.37512860499719           -28.53382095197815         0.0001043028805138846      
8343000                 -142947390.6264428        -45041536.98241964        969.1291606090963         8.451236785656525          -28.50995188386623         0.0001037874745719591      
8356500                 -142832785.5995251        -45426259.08286227        970.5268087312579         8.52727381904122           -28.48588127760846         0.0001032713937032526      
8370000                 -142717154.5558531        -45810654.87101723        971.9174852240831         8.603239180355452          -28.46160936076329         0.0001027546417837755      
8383500                 -142600498.4665379        -46194721.63073497        973.3011810556054         8.679132345603691          -28.43713636220244         0.0001022372227037494      
8397000                 -142482818.3097586        -46578456.6489646         974.6778872460127         8.754952791593661          -28.41246251210771         0.0001017191403445139      
8410500                 -142364115.0707523        -46961857.21577148        976.0475948825479         8.830699995939247          -28.38758804196792         0.0001012003985891852      
8424000                 -142244389.7418028        -47344920.6243549         977.4102950617671         8.906373437063436          -28.36251318457575         0.0001006810013315374      
8437500                 -142123643.3222296        -47727644.17106561        978.7659789845347         8.981972594201221          -28.33723817402463         0.0001001609524617919      
8451000                 -142001876.8183772        -48110025.15542341        980.1146378703415         9.057496947402477          -28.31176324570557         9.964025588082848e-05      
8464500                 -141879091.2436037        -48492060.88013459        981.4562629982829         9.132945977534856          -28.28608863630405         9.911891547353946e-05      
8478000                 -141755287.6182701        -48873748.65110944        982.7908456996083         9.208319166286652          -28.26021458379688         9.859693515323897e-05      
8491500                 -141630466.969729         -49255085.77747961        984.1183773726225         9.283615996169646          -28.23414132744901         9.807431881725393e-05      
8505000                 -141504630.3323135        -49636069.57161555        985.4388494566083         9.358835950521954          -28.20786910781042         9.755107036468758e-05      
8518500                 -141377778.7473261        -50016697.34914374        986.7522534430027         9.43397851351085           -28.18139816671295         9.702719370885404e-05      
8532000                 -141249913.2630274        -50396966.42896403        988.058580879122          9.509043170135588          -28.15472874726714         9.650269275773837e-05      
8545500                 -141121034.9346249        -50776874.13326693        989.3578233607113         9.584029406230188          -28.12786109385906         9.597757142287833e-05      
8559000                 -140991144.8242616        -51156417.78755069        990.6499725356698         9.658936708466234          -28.10079545214715         9.545183361758802e-05      
8572500                 -140860244.001005         -51535594.72063853        991.9350201115012         9.733764564355647          -28.07353206905905         9.492548325340522e-05      
8586000                 -140728333.5408351        -51914402.26469576        993.2129578366876         9.808512462253441          -28.0460711927884          9.439852425607853e-05      
8599500                 -140595414.5266338        -52292837.75524685        994.4837775416672         9.883179891360486          -28.01841307279172         9.387096053892208e-05      
8613000                 -140461488.0481728        -52670898.5311924         995.7474710606039         9.957766341726224          -27.99055795978518         9.334279602946083e-05      
8626500                 -140326555.2021026        -53048581.93482618        997.0040303356946         10.0322713042514           -27.96250610574141         9.281403465166704e-05      
8640000                 -140190617.0919405        -53425885.31185207        998.2534473314881         10.10669427069079          -27.93425776388636         9.228468033306569e-05      
8653500                 -140053674.8280597        -53802806.01140092        999.4957140609622         10.18103473365586          -27.90581318869606         9.175473700118175e-05      
8667000                 -139915729.527677         -54179341.38604741        1000.730822596699         10.25529218661748          -27.87717263589344         9.122420858886926e-05      
8680500                 -139776782.3148417        -54555488.79182694        1001.958765074611         10.32946612390858          -27.84833636244517         9.06930990272059e-05       
8694000                 -139636834.3204237        -54931245.58825228        1003.179533675313         10.40355604072682          -27.81930462655837         9.01614122419403e-05       
8707500                 -139495886.6821021        -55306609.13833036        1004.393120635301         10.4775614331372           -27.79007768767751         8.96291521819137e-05       
8721000                 -139353940.5443528        -55681576.80857895        1005.599518224597         10.55148179807476          -27.76065580648114         8.909632278353286e-05      
8734500                 -139210997.0584377        -56056145.96904333        1006.79871879518          10.62531663334713          -27.73103924487869         8.856292798320453e-05      
8748000                 -139067057.382392         -56430313.99331279        1007.990714751184         10.69906543763717          -27.70122826600727         8.802897172799362e-05      
8761500                 -138922122.681013         -56804078.25853726        1009.175498522818         10.77272771050555          -27.67122313422843         8.74944579578596e-05       
8775000                 -138776194.1258479        -57177436.14544381        1010.353062625974         10.84630295239334          -27.64102411512499         8.695939061631464e-05      
8788500                 -138629272.895182         -57550385.03835308        1011.523399587721         10.91979066462458          -27.61063147549775         8.642377365752907e-05      
8802000                 -138481360.1740267        -57922922.32519577        1012.686502046883         10.99319034940884          -27.58004548336234         8.58876110321205e-05       
8815500                 -138332457.1541077        -58295045.39752892        1013.842362642288         11.06650150984371          -27.54926640794592         8.535090668537748e-05      
8829000                 -138182565.0338527        -58666751.65055232        1014.990974098444         11.13972364991742          -27.51829451968401         8.481366457324668e-05      
8842500                 -138031685.0183797        -59038038.48312476        1016.132329173386         11.21285627451129          -27.48713009021724         8.427588864634572e-05      
8856000                 -137879818.3194847        -59408903.29778035        1017.266420699656         11.28589888940222          -27.45577339238811         8.373758286417399e-05      
8869500                 -137726966.1556296        -59779343.5007446         1018.393241539598         11.35885100126527          -27.42422470023774         8.319875118267817e-05      
8883000                 -137573129.7519302        -60149356.50195069        1019.51278463006          11.43171211767603          -27.39248428900266         8.265939755602858e-05      
8896500                 -137418310.3401439        -60518939.71505553        1020.625042941421         11.50448174711316          -27.36055243511156         8.211952595260641e-05      
8910000                 -137262509.1586575        -60888090.55745587        1021.730009518564         11.57715939896082          -27.32842941618203         8.157914032658198e-05      
8923500                 -137105727.452475         -61256806.45030423        1022.827677443624         11.64974458351109          -27.29611551101736         8.103824464988918e-05      
8937000                 -136947966.4732053        -61625084.81852503        1023.918039850891         11.72223681196644          -27.26361099960321         8.04968428784747e-05       
8950500                 -136789227.4790499        -61992923.09083045        1025.001089937985         11.79463559644213          -27.23091616310444         7.995493898604877e-05      
8964000                 -136629511.7347908        -62360318.69973633        1026.076820962131         11.86694044996857          -27.19803128386184         7.941253693743988e-05      
8977500                 -136468820.5117775        -62727269.081578          1027.145226217806         11.93915088649378          -27.16495664538882         7.886964070458191e-05      
8991000                 -136307155.0879152        -63093771.67652619        1028.206299059093         12.01126642088572          -27.13169253236826         7.832625425052697e-05      
9004500                 -136144516.7476523        -63459823.92860263        1029.260032899678         12.08328656893467          -27.09823923064913         7.778238154898531e-05      
9018000                 -135980906.7819675        -63825423.28569596        1030.306421197951         12.15521084735558          -27.06459702724332         7.723802657544354e-05      
9031500                 -135816326.4883578        -64190567.19957722        1031.345457471907         12.22703877379042          -27.03076621032236         7.669319330183555e-05      
9045000                 -135650777.1708257        -64555253.12591565        1032.377135284245         12.29876986681048          -26.99674706921413         7.614788570720066e-05      
9058500                 -135484260.1398667        -64919478.52429416        1033.401448272169         12.37040364591874          -26.96253989439962         7.560210776347276e-05      
9072000                 -135316776.7124566        -65283240.85822493        1034.418390098959         12.4419396315521           -26.92814497750963         7.505586345146753e-05      
9085500                 -135148328.2120394        -65646537.5951649         1035.427954502404         12.51337734508374          -26.89356261132156         7.450915674667158e-05      
9099000                 -134978915.9685136        -66009366.20653124        1036.430135268718         12.58471630882535          -26.85879308975611         7.396199162812422e-05      
9112500                 -134808541.3182207        -66371724.1677167         1037.424926228821         12.65595604602941          -26.82383670787397         7.341437207486479e-05      
9126000                 -134637205.6039316        -66733608.95810511        1038.412321284413         12.72709608089147          -26.78869376187259         7.286630207126166e-05      
9139500                 -134464910.1748342        -67095018.06108655        1039.392314381897         12.79813593855235          -26.75336454908295         7.231778560168323e-05      
